	control4.2	control5	IDAHO.003.1	IDAHO.003.2	IDAHO.011.1	IDAHO.011.2	IDAHO.033.1	IDAHO.036.1	IDAHO.036.2	IDAHO.047.2	IDAHO.048.2	IDAHO.049.1	IDAHO.049.2	IDAHO.049.3	IDAHO.050.1	IDAHO.050.2	IDAHO.051.1	IDAHO.052.1	IDAHO.052.2	IDAHO.052.3	DNAfreewater3	DNAfreewater4	DNAfreewater6	DNAfreewater7	geneblock1	geneblock2	geneblock3	geneblock4	geneblock5	geneblock6	geneblock7	I.03.1.GnAp.5	I.03.1.GnMp.5	I.03.1.GpAn.5	I.03.1.GpAp.5	I.03.1.GpMn.5	I.03.1.GpMp.5	I.03.1.MnAp.4	I.03.1.MpAn.4	I.03.1.MpAp.4	I.03.1.Neg.4	I.03.1.Neg.5	I.03.2.GnMp.5	I.03.2.GpMn.5	I.03.2.GpMp.5	I.03.2.MpAn.4	I.03.2.Neg.4	I.03.2.Neg.5	I.11.1.GnMp.5	I.11.1.GpMp.5	I.11.1.MpAn.4	I.11.1.Neg.4	I.11.1.Neg.5	I.11.2.GnAp.5	I.11.2.GpAn.5	I.11.2.GpAp.5	I.11.2.GpMp.5	I.11.2.MnAp.4	I.11.2.MpAn.4	I.11.2.MpAp.4	I.11.2.Neg.4	I.11.2.Neg.5	I.47.1.GnMp.5	I.47.1.GpMn.5	I.47.1.GpMp.5	I.47.1.MpAn.4	I.47.1.Neg.4	I.47.1.Neg.5	I.47.2.GnAp.5	I.47.2.GnMp.5	I.47.2.GpAn.5	I.47.2.GpAp.5	I.47.2.GpMn.5	I.47.2.GpMp.5	I.47.2.MnAp.4	I.47.2.MpAn.4	I.47.2.MpAp.4	I.47.2.Neg.4	I.47.2.Neg.5	I.48.1.GnMp.5	I.48.1.GpMn.5	I.48.1.GpMp.5	I.48.1.MpAn.4	I.48.1.Neg.4	I.48.1.Neg.5	I.48.2.GnAp.5	I.48.2.GnMp.5	I.48.2.GpAn.5	I.48.2.GpAp.5	I.48.2.GpMp.5	I.48.2.MnAp.4	I.48.2.MpAn.4	I.48.2.MpAp.4	I.48.2.Neg.4	I.48.2.Neg.5	I.49.1.GnMp.5	I.49.1.GpMn.5	I.49.1.GpMp.5	I.49.1.MpAn.4	I.49.1.Neg.4	I.49.1.Neg.5	I.49.2.GnAp.5	I.49.2.GnMp.5	I.49.2.GpAn.5	I.49.2.GpAp.5	I.49.2.GpMn.5	I.49.2.GpMp.5	I.49.2.MnAp.4	I.49.2.MpAn.4	I.49.2.MpAp.4	I.49.2.Neg.4	I.49.2.Neg.5	I.49.3.GnAp.5	I.49.3.GnMp.5	I.49.3.GpAn.5	I.49.3.GpAp.5	I.49.3.GpMn.5	I.49.3.GpMp.5	I.49.3.MnAp.4	I.49.3.MpAn.4	I.49.3.MpAp.4	I.49.3.Neg.4	I.49.3.Neg.5	I.50.1.GnAp.5	I.50.1.GnMp.5	I.50.1.GpAn.5	I.50.1.GpAp.5	I.50.1.GpMp.5	I.50.1.MnAp.4	I.50.1.MpAn.4	I.50.1.MpAp.4	I.50.1.Neg.4	I.50.1.Neg.5	I.50.2.GnAp.5	I.50.2.GnMp.5	I.50.2.GpAp.5	I.50.2.GpMn.5	I.50.2.GpMp.5	I.50.2.MnAp.4	I.50.2.MpAn.4	I.50.2.MpAp.4	I.50.2.Neg.4	I.50.2.Neg.5	I.51.1.GnMp.5	I.51.1.GpMn.5	I.51.1.GpMp.5	I.51.1.MpAn.4	I.51.1.Neg.4	I.51.1.Neg.5	I.51.2.GnAp.5	I.51.2.GnMp.5	I.51.2.GpAn.5	I.51.2.GpAp.5	I.51.2.GpMp.5	I.51.2.MnAp.4	I.51.2.MpAn.4	I.51.2.MpAp.4	I.51.2.Neg.4	I.51.2.Neg.5	I.52.1.GnMp.5	I.52.1.GpMp.5	I.52.1.MpAn.4	I.52.1.Neg.4	I.52.1.Neg.5	I.52.2.GnAp.5	I.52.2.GnMp.5	I.52.2.GpAn.5	I.52.2.GpAp.5	I.52.2.GpMn.5	I.52.2.GpMp.5	I.52.2.MnAp.4	I.52.2.MpAn.4	I.52.2.MpAp.4	I.52.2.Neg.4	I.52.2.Neg.5	I.52.3.GnMp.5	I.52.3.GpMn.5	I.52.3.GpMp.5	I.52.3.MnAp.4	I.52.3.MpAn.4	I.52.3.MpAp.4	I.52.3.Neg.4	I.52.3.Neg.5	I.54.1.GnMp.5	I.54.1.GpMn.5	I.54.1.GpMp.5	I.54.1.MpAn.4	I.54.1.Neg.4	I.54.1.Neg.5	I.54.2.GnAp.5	I.54.2.GnMp.5	I.54.2.GpMp.5	I.54.2.MnAp.4	I.54.2.MpAn.4	I.54.2.MpAp.4	I.54.2.Neg.4	I.54.2.Neg.5	I.59.1.GnMp.5	I.59.1.GpMp.5	I.59.1.MpAn.4	I.59.1.Neg.4	I.59.1.Neg.5	I.59.2.GnMp.5	I.59.2.GpMp.5	I.59.2.MpAn.4	I.59.2.Neg.4	I.59.2.Neg.5	I.63.1.GnMp.5	I.63.1.GpMp.5	I.63.1.MpAn.4	I.63.1.Neg.4	I.63.1.Neg.5	I.63.2.GnAp.5	I.63.2.GnMp.5	I.63.2.GpAp.5	I.63.2.GpMp.5	I.63.2.MnAp.4	I.63.2.MpAn.4	I.63.2.MpAp.4	I.63.2.Neg.4	I.63.2.Neg.5	I.E.03	I.E.11	I.E.14	I.E.33	I.E.36	I.E.46	I.E.48	I.E.49	I.E.50	I.E.52	I.E.54	I.E.59	I.E.63	I.S.03	I.S.11	I.S.14	I.S.33	I.S.36	I.S.46	I.S.47	I.S.48	I.S.49	I.S.50	I.S.51	I.S.52	I.S.54	I.S.59	I.S.63	IDAHO.014.1	IDAHO.014.2	IDAHO.033.2	IDAHO.046.1	IDAHO.046.2	IDAHO.047.1	IDAHO.048.1	IDAHO.051.2	IDAHO.054.1	IDAHO.054.2	IDAHO.059.1	IDAHO.059.2	IDAHO.063.1	IDAHO.063.2	EC11	EC33	EC36	EC46	EC63	IDAHO001	IDAHO002	IDAHO003	IDAHO004	IDAHO005	IDAHO006	IDAHO007	IDAHO008	IDAHO009	IDAHO010	IDAHO011	IDAHO012	IDAHO013	IDAHO014	IDAHO015	IDAHO016	IDAHO017	IDAHO018	IDAHO019	IDAHO020	IDAHO021	IDAHO022	IDAHO023	IDAHO024	IDAHO025	IDAHO026	IDAHO027	IDAHO028	IDAHO045	IDAHO046	IDAHO047	IDAHO048	IDAHO049	IDAHO050	IDAHO051	IDAHO052	IDAHO053	IDAHO054	IDAHO055	IDAHO056	IDAHO057	IDAHO058	IDAHO059	IDAHO060	IDAHO061	IDAHO062	IDAHO063	IDAHO064	IDAHO065	IDAHO066	IDAHO067	IDAHO068	IDAHO069	IDAHO070	IDAHO071	IDAHO072	IDAHO073	IDAHO074	IDAHO081	IDAHO082	IDAHO083	IDAHO084	IDAHO085	IDAHO086	IDAHO087	IDAHO088	IDAHO089	IDAHO090	IDAHO094	IDAHO095	IDAHO096	IDAHO097	IDAHO098	IDAHO099	IDAHO100	IDAHO101	IDAHO102	IDAHO103	IDAHO104	IDAHO105	IDAHO106	IDAHO107	IDAHO108	PS11	PS33	PS36	PS46	PS59	PS63
control4.2	0.0	0.6653724017549727	0.41828593683916937	0.5138739500952642	0.6006861310037236	0.5426514133433931	0.5194395459271156	0.6220394045052166	0.5605645956077875	0.5680901812957497	0.5590020512558588	0.6827719958157775	0.5024813038805778	0.5160111232626013	0.5712912324832007	0.4388788619561433	0.5684810722396737	0.5247169439824326	0.6037423083742054	0.6110421397560278	1.1225447705476648	0.7029980799695151	0.9273968333432115	0.9273968333432115	0.9341320039133794	0.9378683258875782	0.9343267118954575	0.937934664305927	0.9360971585754717	0.937416300639404	0.9360667240062805	0.5184307234514806	0.7007491492341517	0.6095166916723127	0.5943183659817501	0.7110454764786067	0.5930158918088823	0.6775998329122829	0.7777342498760494	0.5291520100485235	0.6430598570819099	0.6392217422447204	0.6557210554921434	0.7466571824690534	0.5851338182283115	0.5960015818586641	0.6774387291052377	0.6480279807487375	0.5362742111282615	0.532556153260927	0.5745779780324994	0.5927091298730596	0.6076520908368519	0.5898042461033125	0.5705987909582566	0.562687784266526	0.597160942054284	0.6112850733239601	0.6183694914775282	0.5360180095248905	0.6523040478224069	0.6615390634733446	0.5912842609175544	0.7159780609699944	0.6098214256156929	0.6220982855247967	0.5670717498398352	0.5749952621039028	0.6329994504004625	0.6620111263773802	0.636327561431238	0.6174829507497249	0.7290802136801178	0.6280334113743886	0.6794823586827098	0.6499881843752302	0.638364754008167	0.6474803215027002	0.6403355205518337	0.576596703943817	0.5645688830231219	0.5975471348734707	0.5977189533535547	0.5394678995961618	0.539985127487663	0.7438582462113448	0.6625983945758004	0.7215488757429548	0.6427089271413668	0.6827454394510243	0.6960582241604495	0.6490951215698083	0.6482018487471515	0.6889333131419159	0.6741762954548868	0.6819979620056202	0.6463941122464896	0.5375434416934151	0.6241980477575623	0.6672078056282655	0.6912643651838116	0.631857347046417	0.670107115826128	0.6791637649025579	0.6077123460387737	0.7721400080055241	0.538874464572527	0.7290216460971763	0.6472942288643782	0.4953124004956771	0.671489189583266	0.6895500061625561	0.6240845853476884	0.6321419269584684	0.598267824245092	0.5383851271240924	0.5562069945207657	0.5514273403434908	0.5614562970579358	0.6108838722610558	0.5410761899537182	0.6209068556157501	0.6444015879131233	0.6405535369121644	0.6634371000643602	0.6780814105673142	0.6023947401104643	0.6238237854208047	0.6096693446104925	0.7283069519618636	0.6077285373623024	0.6726245744663839	0.6594722413365431	0.6622663482871383	0.6506402742921472	0.604502117555135	0.5542518577522197	0.6053934741247837	0.6010790881216166	0.7216317440607599	0.5867002478113829	0.6014499159185244	0.5662384676417784	0.6732014387220375	0.5761401865507543	0.5946778068398592	0.6501714561900074	0.6097351542457695	0.6202080475794041	0.6228645686718067	0.6240707947143794	0.6222465473512702	0.5503771933862963	0.5499238631166565	0.5994676637175567	0.6228884094410865	0.5424801694814574	0.61903222860545	0.6162875444809812	0.6588681030082316	0.5140680335051181	0.6089629405103639	0.6060690563687772	0.5825055772676994	0.6775994581379748	0.6507322316832372	0.6888012061281887	0.6656274111979724	0.7360306273530901	0.6500833154180669	0.7646819608958988	0.662918292290039	0.6105725071221939	0.6340342561208359	0.6053955380340185	0.6997281272410933	0.5551635226739148	0.6005013297522879	0.6425008279184354	0.6799920199383465	0.6414550896890062	0.636003609243926	0.6171981488745747	0.5959540227977458	0.544437341079066	0.6061532805567584	0.6383954539573845	0.5970569606866483	0.5693442966045004	0.5961340522111673	0.6814222423177975	0.6114042958316194	0.5950726142619213	0.7408353717946751	0.6252975913140285	0.6004269475857743	0.607847312699627	0.5532997103102902	0.5586414585347019	0.5404553466086344	0.5538942262246159	0.5777115139588138	0.6591858817983615	0.5744729562154911	0.6286033120198535	0.6130632404148015	0.597741874630337	0.629409695765884	0.6703307677597041	0.6193723478948991	0.6170764351558605	0.574364709501819	0.6526914887906711	0.5972730266365609	0.5900276586111984	0.5990117191886027	0.6798957537168486	0.5679685799363443	0.6332895421682769	0.5424207537923667	0.5716714237342525	0.6955523328703467	0.7262631096850348	0.6615032284379447	0.694102854411545	0.6678038341101536	0.667317264701519	0.6360358627992067	0.6283564797565532	0.6599665363747187	0.6596577542042646	0.7337445657057962	0.6795491241475434	0.6393005092447318	0.7127498933958725	0.6602398131587669	0.6784309883963486	0.6681422155179642	0.6651704107246591	0.6634056554282257	0.6273554719020527	0.5066657157228541	0.6127287312429536	0.8611362619783797	0.7652998782049827	0.6378546578870306	0.691321240237935	0.8412095338121705	0.6405588748055628	0.47616882316906173	0.5002326514197508	0.4636768261137032	0.5745331306740096	0.5482529391588283	0.5354293591451093	0.6217611215762671	0.5857008211897701	0.6089479536002895	0.5317139150453853	0.5209953743302399	0.5678868329871061	0.5935172982692479	0.6051536584033924	0.6960178108762459	0.6859366768333186	0.6738195491129152	0.5999945689599944	0.6100310952172161	0.6006245861101785	0.5830481092192824	0.5971575377839726	0.5716732597623891	0.5274034036326866	0.6146894259978636	0.5638643003500343	0.7319398548990271	0.6247157888148578	0.5331939600226199	0.5915319983366563	0.5856439890484116	0.628389440790155	0.625408203741329	0.6108753231029205	0.562319958137829	0.558769251995629	0.5651869433433967	0.5167417536489803	0.5245310989563634	0.569682916437403	0.5644814459958443	0.5419284982625379	0.5673966632648464	0.5984662199292972	0.5463159573078284	0.6130011525183353	0.5460660674937904	0.6297417403752785	0.6203490302610338	0.6450688744115997	0.5943108497352425	0.5483020559398403	0.6982088321838902	0.5558011023927864	0.6374014874603041	0.6009954048435052	0.6037478224246636	0.5610370939150253	0.5985219125953516	0.6438120274379969	0.5821567409586879	0.5839508242556274	0.5860368832573196	0.6389381586761987	0.5873772507576933	0.6770120052406504	0.6372029622567746	0.6155605889392167	0.5380279062286755	0.5528648373060724	0.6252394700094532	0.6102688181721154	0.5924299635692761	0.6376259273902505	0.5293733770347955	0.6392881293051197	0.5393650821515625	0.5277527091459541	0.5121780482222887	0.5330461081694776	0.5368916478004112	0.5325035012976698	0.6291144755158129	0.6663900735994674	0.6061643151949921	0.5657015149406193	0.6630808985411	0.6469940429828108	0.6575819765567998	0.5701678120239423	0.759668170421667	0.6845195691195725	0.6149899823060493	0.5616874141401982	0.5794148231767153	0.5858047542763221	0.543421026908824	0.594332423819612	0.5586313155260904	0.571293315024425	0.569320082587698	0.5503084878952177	0.6889223264923673	0.6319774599283329	0.7365491140270851	0.6613048554373225	0.6892608758601753	0.6689336546684183
control5	0.6653724017549727	0.0	0.5710465936791592	0.523253084376386	0.14494500994370135	0.44992700858036694	0.627537756214613	0.5565818262582816	0.5710388551123136	0.559552648627168	0.506978114425528	0.7255621117978127	0.5828875595319838	0.6403142153751763	0.450071329578438	0.41344802643316875	0.47508941933999327	0.5211609346271535	0.5315764575278091	0.5369829297452884	1.1122745472934774	0.7612448300058445	0.9252387464394962	0.9252387464394962	0.9690063840539064	0.9714329082817842	0.9706081708549881	0.9720068890034314	0.9707337855876351	0.968747576194399	0.9711309833873116	0.7037428753233037	0.8002601407705608	0.6386117031892675	0.6377192818072805	0.7195547637241714	0.640146706700656	0.6993631653340316	0.7916509206577249	0.6473348712190101	0.6672544239146552	0.6696892103982014	0.6793492159538406	0.7666511042646391	0.6100873990301017	0.6310170748667332	0.6990935583717193	0.6772082466211233	0.37350790591522814	0.482321359990484	0.5846287324692938	0.546550852174059	0.6297655902719577	0.6104830624346622	0.5782996730480212	0.5722327062162758	0.6046335498889208	0.6251230887466535	0.6448374082536318	0.5518307639244079	0.6243563813894845	0.6644449300833548	0.6037811059194209	0.6922017859233867	0.6109214980588146	0.6369745849238886	0.45220181472703536	0.3331422792011398	0.6671740402118869	0.6908785753926868	0.6607601089476077	0.6314769173928283	0.7219324060778635	0.6509056679572744	0.6031560971930489	0.6746829251343637	0.6737561176200979	0.6226526712581443	0.5554211011475584	0.5608197788538395	0.5702973465326301	0.6079621410194251	0.6039155676901004	0.45557751661720575	0.36618113509208033	0.7575316313842959	0.6611946146187158	0.7347128219696604	0.6599397952007973	0.6986530606759692	0.7150556195381449	0.6641282769979895	0.6675363100631239	0.6631559380978714	0.5786249428133622	0.693541303252311	0.7199721191221095	0.6456793552120659	0.661966325637032	0.6933405915911292	0.7093111225546846	0.6746497301236771	0.6953067922226479	0.6603161073691753	0.6477252791993142	0.7858999594361646	0.5873375888816673	0.7643868650236572	0.6611877571460739	0.5761912384407021	0.7082599550283298	0.7195650020998836	0.6370342121743935	0.6362279318880256	0.5967890212530941	0.5975680305903379	0.5605802114908784	0.5749106145815067	0.5886656783282057	0.6110384775370074	0.5934490146028297	0.6314223326855778	0.6590553936036961	0.6430548964849196	0.6606186853676103	0.6778874178428796	0.6033892049470263	0.6268775068126435	0.6213380136462795	0.7322650039114822	0.6130087518576538	0.677260023441494	0.6687014941337419	0.6838976290392469	0.6697114899081348	0.5972200079081175	0.5695051154769406	0.6106600006706212	0.6121763898728672	0.7292581212433286	0.5814553349830196	0.6148811327434206	0.5774335739946788	0.6806736762433485	0.35371494001872456	0.5959743547656411	0.664042914747011	0.5614697696693651	0.6067403859670176	0.6417761151850022	0.6350647765175933	0.6517324556247533	0.5575737516712072	0.5595738552525267	0.6098924537653686	0.6429851277633736	0.5336904378705669	0.6328783622572888	0.6338169530114183	0.6648494014956743	0.6590418534379175	0.6347118052951135	0.5772757770347609	0.5274453793936387	0.6093795044544318	0.6728606059044464	0.7062807097090381	0.6386256356077593	0.7012799593197709	0.6553468933593922	0.7496578639466062	0.6749953846093356	0.5733108234189562	0.5609929104146892	0.48362545072265134	0.707457136296552	0.4966267728149405	0.6117703010860549	0.6427319603215145	0.6791254587383551	0.6373388952093534	0.5618862014424992	0.49726833685094457	0.6304056887332353	0.35427743001878204	0.5665168486071087	0.6567127132349285	0.5450496928972155	0.6035058878636365	0.6093248816973871	0.7006506783405203	0.6223281204886112	0.577842637412356	0.7478878221308344	0.6475181360653206	0.6103789603295301	0.617477271502849	0.571481389839898	0.636776046929559	0.5846265241285998	0.5766481191820991	0.5893385303279375	0.6660416472981295	0.5802323640009209	0.6317833740619213	0.708332609313377	0.6152225705402106	0.6423092187474122	0.6731002281393602	0.6290204574850203	0.621147838881953	0.5772870296687415	0.6561519100550202	0.6035696783270806	0.6206506875488668	0.6210041390096677	0.6945518127574609	0.5679159936675096	0.6482658683497078	0.5232258732336883	0.45450105889830256	0.7655711525768889	0.8035341413162557	0.7535917024951913	0.7669857315335958	0.7431943839042429	0.7454337145015144	0.72213036437971	0.7173353716969084	0.7999110789218136	0.7457486988671563	0.7945584483564008	0.7551776000578251	0.7375872075347806	0.7814047502802547	0.7515587874610624	0.7513227927061293	0.7438759768931958	0.7398852177341994	0.7407712375374509	0.7359391694212514	0.6376754105932885	0.7084253190061038	0.8894685632227154	0.8219242272435195	0.7314101133139213	0.7796378732022702	0.8931004025000155	0.7376750945695267	0.48480910450384196	0.38559926510673076	0.7668659943464955	0.6044292095217121	0.36857118733872407	0.4185854200551773	0.5599464751216773	0.4909702116525582	0.5799876395735292	0.5055643001684567	0.5932923680078821	0.5779400854032731	0.5211680118061123	0.3159830300912913	0.7797635857931907	0.7579316538428613	0.7464499733633964	0.6781478507088265	0.696377341810996	0.5292543341109207	0.6048733135097376	0.4836960344399846	0.28175744335749997	0.5088205648480761	0.6055179392011361	0.4929675055349867	0.7497006007438287	0.6924564812619222	0.5482870108570697	0.4822694061810806	0.6467304017023006	0.6616088188892366	0.6696415734185752	0.6634229335145982	0.44233875218278473	0.5497089373477106	0.48541360958875623	0.3858671056206205	0.34169746742232515	0.6001284561825736	0.5951574347179895	0.567752925872672	0.6234388807787408	0.5395703905893086	0.5554829535946181	0.6308162141878755	0.5786237830878919	0.6223215727066019	0.7127882616775383	0.64010103643178	0.506370684205973	0.642268814680599	0.7171849928886368	0.5698488192503608	0.6671519208427958	0.6640077701088549	0.6935248456145436	0.5586175676309877	0.6373969328226892	0.696698555020646	0.6269304456250053	0.6737844253584048	0.5584806015267305	0.6036812640553774	0.5677684115294599	0.6753221163674911	0.634881662329293	0.6136652767831744	0.3652484175151424	0.5228909540633576	0.5883722320492067	0.4803814067140564	0.6315377833869815	0.5839432940081699	0.4791466671970799	0.5925848068278156	0.3561862473530531	0.5629337268497483	0.5853706832087202	0.5453069309620583	0.623903044441314	0.5519240874125425	0.6444907909016248	0.6838538321184296	0.597596489612252	0.5653099162270309	0.6775968424043597	0.6465533305908603	0.6832721018411109	0.5650386806144004	0.6803657432298433	0.7030210256092047	0.6502633520753325	0.401474918417873	0.5903319008406114	0.6255079435276814	0.3206885066418598	0.33336225390183416	0.5685989724456135	0.5461073480560438	0.5952999603300421	0.43361055104315677	0.7789629775908009	0.7549898837505379	0.8008778934216007	0.7452220982590424	0.7671401436406672	0.7509532581949746
IDAHO.003.1	0.41828593683916937	0.5710465936791592	0.0	0.1873690807347	0.4838970413253853	0.27228418395996706	0.20627322497032607	0.27566289187775	0.2428836434812111	0.21578024890487435	0.22529440330773437	0.37352255017137725	0.14975409263770253	0.2070478562164458	0.25361278392622333	0.23044210183499003	0.2181877478899988	0.1950917491120029	0.26386642700509166	0.2747009590633104	0.9611958482046398	0.6385065149823328	0.8285025007910811	0.8285025007910811	0.7927987336051412	0.7939658703499125	0.794240810983421	0.7943111103522084	0.794393660125943	0.791928251659637	0.794373214235514	0.3173426385796025	0.43107395547466915	0.313311652447146	0.3183151084841366	0.5244534186404768	0.2956422328230114	0.5022159484207785	0.4982824776121507	0.2501910619241697	0.3754000669006535	0.38418505358849064	0.3938337982312379	0.501533595838049	0.29589809928293515	0.32863794153109227	0.40858306279438356	0.38800409696486915	0.3358480401586732	0.31435377147361726	0.37802708004025676	0.3824810748401064	0.4376173121335602	0.3209942212553018	0.3026756216488328	0.31962981064730944	0.3281435873890887	0.34751654225944467	0.3360574872910338	0.3155932269103288	0.33334529913545924	0.36224302545878406	0.3063437677465718	0.40571077993571936	0.30910279652584216	0.35491886832934094	0.2549457453759265	0.3969449361052021	0.36618513008172277	0.3914399004215349	0.38024059663331083	0.3430241580802694	0.4527062419213526	0.34771070207224863	0.3635291130024271	0.39420451401626244	0.37862762993405147	0.3173417418272087	0.32934688172235826	0.2845218302274988	0.2875261737484082	0.334534577272744	0.3319464049962411	0.27612232297140316	0.35999852783646136	0.47893514538786314	0.3701616443656144	0.4351705358470977	0.3792463581218824	0.3914686648935392	0.43713091198460113	0.3727049468523777	0.3870825552300768	0.37008308655433375	0.3729388963149961	0.4095674018301864	0.40104189450709454	0.27412088366318665	0.3468896773155427	0.39144732183997866	0.4342428423404945	0.39464203028810024	0.4060284211295938	0.36611191322911796	0.32537114987513693	0.4893159253517114	0.3394878201765344	0.4748057318085341	0.3915819129248483	0.22066340936358814	0.3922953200336213	0.4285297818694501	0.376281671820826	0.37810229343084073	0.3547078124640163	0.33112725055590925	0.4018470248382112	0.3508503108277748	0.36590893934363267	0.34902393962338085	0.32042586657177746	0.3611151619724848	0.3948171514306044	0.3749300024271933	0.40119380404944416	0.41819935472492087	0.3353527029888184	0.3546579248923896	0.3581107890272587	0.4607729242190092	0.33460399894040693	0.4098069548341594	0.40895961189685653	0.39132869927039876	0.37770544317863086	0.285695400901399	0.3051363209375844	0.3110296178297662	0.33689253103946	0.4378046667037571	0.26404945462659585	0.3251508634869859	0.32143570169164865	0.3998889452727695	0.3258971933754712	0.2955433595885142	0.36403680547443273	0.2809632162559141	0.3179263953912637	0.37089487727875403	0.3657059600404823	0.36082310644968285	0.31725508681181536	0.3141519824536081	0.3246590975402502	0.37179022975935333	0.30499598015084417	0.3520772435448004	0.36277157860911646	0.3991833061024755	0.25403736826091095	0.322666190779356	0.2843893989909601	0.2647163963813619	0.3827960156258888	0.3921051558763453	0.41471744051917725	0.3471130507925067	0.4175868861067921	0.37006572236979146	0.4849363385479157	0.401327453846964	0.3023452703480837	0.3181416578708356	0.3084640559179553	0.443987011139089	0.23824386053343077	0.3286063848480453	0.35387698822160035	0.4310304312955872	0.3415766136817933	0.32999073472434687	0.31723203644385156	0.32924706371564927	0.3345595672224209	0.29586552358213875	0.37765270938725326	0.25219733144739226	0.2480406067815764	0.2778696988788137	0.42516456509716505	0.3347125079879274	0.2645228193305937	0.4947941546975443	0.36217904320874755	0.3242535511515659	0.32374947087590017	0.39937368851476457	0.44856958825472343	0.39321297277407763	0.4001388522151155	0.421282383251988	0.3908766334110867	0.3229039147634739	0.3633851042295912	0.46974110190931234	0.34775067277756394	0.36579517971731773	0.4065106715338085	0.3501288745686293	0.3505203028147272	0.32279123449425123	0.38990843439907796	0.3463037851564317	0.3140733235665171	0.3260038517919866	0.40863541631436934	0.3751147838525375	0.3691781189759144	0.3118272334462506	0.31239310547649496	0.6139517209498686	0.6332050960766956	0.589362687923686	0.6102317335956563	0.5887380645941128	0.5855755304875097	0.5584408993532258	0.5494465258846079	0.5754054635783956	0.5842825117125267	0.6566234218067808	0.59747936580892	0.566016093676128	0.6307481496374624	0.5792015910034621	0.5963108339356085	0.5872260794998451	0.5868772382289945	0.5827276435435084	0.5476989047808913	0.46368321885645913	0.5431953770690818	0.7324485113115853	0.6839435950495836	0.5553087333167471	0.6085837912541792	0.7150368593804771	0.5477598370404834	0.2337674157273075	0.2669331772149504	0.3661312993542476	0.24906508536182181	0.3788441919993646	0.2762138934324134	0.2815582399267513	0.2400869325068785	0.27885188282919915	0.21982576320876904	0.40045076890653075	0.24105222421544029	0.2774586874378269	0.39210274283622604	0.6143919110859157	0.6044521221634472	0.5917449560190849	0.5324108729391714	0.5287624532976012	0.2756730948584413	0.30042530924811267	0.28824677192029047	0.4090148919392664	0.2600118921557007	0.31992025634071425	0.2727564492090368	0.4847673025644261	0.3858358620430134	0.27311409628396294	0.33131305907919534	0.3252941728068395	0.35943429678306976	0.37645454688057073	0.35746313102891597	0.34885634944082194	0.3464649016872636	0.35199278836651365	0.32399451036653265	0.3439708613347872	0.2983586382998305	0.2885125118554064	0.2886449667694182	0.3439584813124281	0.28947388278895025	0.31297255765886306	0.33071989491804493	0.2881260140182577	0.3122802549091999	0.35996626631868056	0.3470603612944194	0.3354073599890899	0.2715166052537878	0.43596102455961216	0.23818646054988807	0.36744843274607686	0.33307995176713057	0.35815836278171154	0.24783896666167254	0.3328549938038422	0.366077193496248	0.31693302609866575	0.31908118556797266	0.2857905029099937	0.3210077287179797	0.30634141612440774	0.42841658355886625	0.3678737735385028	0.32716455539782674	0.3209302037345053	0.3023559687776474	0.3157953854626774	0.32400646209115547	0.3571986085567271	0.32065768606512013	0.29539073904426094	0.32272973513430125	0.3320965055472541	0.3527578087496713	0.38730116304968076	0.34838132607447736	0.44197868452063943	0.37610802165507035	0.3641534269789978	0.3904065848206704	0.38302528646335804	0.2971877582577501	0.37676558744026545	0.33514883683879093	0.3785141348807432	0.2906692439550422	0.4707670678262953	0.4056169764727225	0.39806301926608945	0.3727552512129031	0.3632538851778649	0.3586956497488038	0.37641321130839406	0.4532945273752204	0.31127034962812006	0.2956502821551447	0.35021017566331064	0.30795245919583947	0.6146582050325101	0.5710585734265811	0.6425897212658106	0.5921791896293294	0.6196063523448851	0.5880213647732401
